subject,text,item,present,response,correct
x486x,Hepatitis,wear,0,0,1
x486x,Hepatitis,worldwide,1,1,1
x486x,Hepatitis,chronic,1,1,1
x486x,Hepatitis,safer,0,0,1
x486x,Hepatitis,statement,0,0,1
x486x,Hepatitis,handled,0,0,1
x486x,Hepatitis,carriers,1,1,1
x486x,Hepatitis,care,0,1,0
x486x,Hepatitis,exposed,0,1,0
x8032x,Rugby,scoring,0,1,0
x8032x,Rugby,handled,1,1,1
x8032x,Rugby,yards,0,0,1
x8032x,Rugby,drove,0,0,1
x8032x,Rugby,landing,1,0,0
x8032x,Rugby,parity,0,0,1
x8032x,Rugby,wide,0,1,0
x8032x,Rugby,abundance,1,0,0
x8032x,Rugby,ensuing,0,1,0
x8032x,Rugby,disarray,1,1,1
x8032x,Rugby,offside,0,0,1
x8032x,Rugby,club,0,0,1
x8032x,Rugby,indebted,1,0,0
x8032x,Rugby,defeat,0,1,0
x8032x,Rugby,penalties,1,1,1
x8032x,Rugby,changed,1,0,0
x8032x,Rugby,metres,1,1,1
x8032x,Rugby,win,1,1,1
x8032x,Rugby,score,1,1,1
x8032x,Rugby,penalty,1,1,1
x8032x,Rugby,punt,0,0,1
x8032x,Rugby,kicked,1,1,1
x8032x,Rugby,cover,0,1,0
x8032x,Rugby,detached,0,0,1
x8032x,Marriage,differences,0,0,1
x8032x,Marriage,individual,0,1,0
x8032x,Marriage,provision,0,0,1
x8032x,Marriage,fortune,1,1,1
x8032x,Marriage,courting,0,0,1
x8032x,Marriage,binding,1,1,1
x8032x,Marriage,formed,1,1,1
x8032x,Marriage,hearts,0,0,1
x8032x,Marriage,office,1,0,0
x8032x,Marriage,comfort,0,0,1
x8032x,Marriage,covenant,1,1,1
x8032x,Marriage,proper,1,1,1
x8032x,Marriage,witnessed,0,0,1
x8032x,Marriage,court,0,0,1
x8032x,Marriage,registry,1,1,1
x8032x,Marriage,personal,0,1,0
x8032x,Marriage,partnership,0,1,0
x8032x,Marriage,conquest,0,0,1
x8032x,Marriage,emotional,1,1,1
x8032x,Marriage,superseded,0,0,1
x8032x,Marriage,formally,1,1,1
x8032x,Marriage,couple,1,1,1
x8032x,Marriage,unconscious,1,1,1
x8032x,Marriage,married,1,0,0
x8032x,Hepatitis,incidents,0,1,0
x8032x,Hepatitis,prevent,1,1,1
x8032x,Hepatitis,wear,0,0,1
x8032x,Hepatitis,statement,0,0,1
x8032x,Hepatitis,affecting,1,0,0
x8032x,Hepatitis,causes,1,1,1
x8032x,Hepatitis,care,0,1,0
x8032x,Hepatitis,cleanliness,0,0,1
x8032x,Hepatitis,cell,1,0,0
x8032x,Hepatitis,chronic,1,1,1
x8032x,Hepatitis,safer,0,1,0
x8032x,Hepatitis,wastes,0,1,0
x8032x,Hepatitis,hazards,0,0,1
x8032x,Hepatitis,hiv,1,1,1
x8032x,Hepatitis,injuries,0,1,0
x8032x,Hepatitis,aids,1,1,1
x8032x,Hepatitis,handled,0,0,1
x8032x,Hepatitis,death,1,1,1
x8032x,Hepatitis,exposed,0,1,0
x8032x,Hepatitis,prevalence,1,1,1
x8032x,Hepatitis,die,1,0,0
x8032x,Hepatitis,carriers,1,1,1
x8032x,Hepatitis,worldwide,1,1,1
x8032x,Hepatitis,exposure,0,0,1
x8032x,Money,sterling,0,0,1
x8032x,Money,note,0,1,0
x8032x,Money,operational,1,0,0
x8032x,Money,london,1,1,1
x8032x,Money,obtaining,0,0,1
x8032x,Money,foreign,0,0,1
x8032x,Money,component,0,1,0
x8032x,Money,uncertainty,1,0,0
x8032x,Money,savings,0,0,1
x8032x,Money,restore,1,1,1
x8032x,Money,funds,1,1,1
x8032x,Money,lead,0,1,0
x8032x,Money,banks,1,1,1
x8032x,Money,banker,1,0,0
x8032x,Money,market,1,1,1
x8032x,Money,settled,0,0,1
x8032x,Money,services,0,1,0
x8032x,Money,selling,1,1,1
x8032x,Money,debt,0,0,1
x8032x,Money,broadly,0,0,1
x8032x,Money,amounts,1,1,1
x8032x,Money,raise,0,0,1
x8032x,Money,target,1,0,0
x8032x,Money,association,1,1,1
x8032x,Crime,events,1,0,0
x8032x,Crime,blow,0,0,1
x8032x,Crime,british,0,1,0
x8032x,Crime,trial,1,1,1
x8032x,Crime,believed,0,1,0
x8032x,Crime,road,1,1,1
x8032x,Crime,belfast,1,1,1
x8032x,Crime,replied,0,0,1
x8032x,Crime,defence,0,0,1
x8032x,Crime,court,1,1,1
x8032x,Crime,itinerant,1,1,1
x8032x,Crime,continue,0,1,0
x8032x,Crime,witnessed,0,0,1
x8032x,Crime,wrong,0,0,1
x8032x,Crime,morning,0,0,1
x8032x,Crime,policeman,0,1,0
x8032x,Crime,teenage,1,1,1
x8032x,Crime,appear,1,1,1
x8032x,Crime,doctor,0,0,1
x8032x,Crime,ordered,1,1,1
x8032x,Crime,driver,1,1,1
x8032x,Crime,evidence,0,1,0
x8032x,Crime,attack,1,1,1
x8032x,Crime,died,1,0,0
x3487x,Crime,witnessed,0,1,0
x3487x,Crime,events,1,1,1
x3487x,Crime,appear,1,1,1
x3487x,Crime,wrong,0,1,0
x3487x,Crime,road,1,1,1
x3487x,Crime,teenage,1,1,1
x3487x,Crime,continue,0,1,0
x3487x,Crime,trial,1,1,1
x3487x,Crime,policeman,0,0,1
x3487x,Crime,believed,0,0,1
x3487x,Crime,court,1,1,1
x3487x,Crime,attack,1,1,1
x3487x,Crime,ordered,1,0,0
x3487x,Crime,evidence,0,1,0
x3487x,Crime,replied,0,1,0
x3487x,Crime,doctor,0,0,1
x3487x,Crime,belfast,1,0,0
x3487x,Crime,driver,1,1,1
x3487x,Crime,died,1,1,1
x3487x,Crime,itinerant,1,0,0
x3487x,Crime,morning,0,0,1
x3487x,Crime,defence,0,1,0
x3487x,Crime,blow,0,1,0
x3487x,Crime,british,0,1,0
x822x,Hepatitis,worldwide,1,0,0
x822x,Hepatitis,cell,1,0,0
x822x,Hepatitis,statement,0,0,1
x822x,Hepatitis,exposed,0,0,1
x822x,Hepatitis,incidents,0,0,1
x822x,Hepatitis,chronic,1,0,0
x822x,Hepatitis,die,1,0,0
x822x,Hepatitis,prevalence,1,0,0
x822x,Hepatitis,injuries,0,0,1
x822x,Hepatitis,affecting,1,0,0
x822x,Hepatitis,hazards,0,0,1
x822x,Hepatitis,carriers,1,0,0
x822x,Hepatitis,prevent,1,0,0
x822x,Hepatitis,safer,0,0,1
x822x,Hepatitis,aids,1,0,0
x822x,Hepatitis,exposure,0,0,1
x822x,Hepatitis,hiv,1,0,0
x822x,Hepatitis,wastes,0,0,1
x822x,Hepatitis,causes,1,0,0
x822x,Hepatitis,cleanliness,0,0,1
x822x,Hepatitis,death,1,0,0
x822x,Hepatitis,wear,0,0,1
x822x,Hepatitis,care,0,0,1
x822x,Hepatitis,handled,0,0,1
x685x,Marriage,conquest,0,0,1
x685x,Marriage,witnessed,0,0,1
x685x,Marriage,fortune,1,0,0
x685x,Marriage,court,0,0,1
x685x,Marriage,married,1,0,0
x685x,Marriage,emotional,1,0,0
x685x,Marriage,couple,1,0,0
x685x,Marriage,formed,1,0,0
x685x,Marriage,personal,0,0,1
x685x,Marriage,proper,1,0,0
x685x,Marriage,superseded,0,0,1
x685x,Marriage,comfort,0,0,1
x685x,Marriage,covenant,1,0,0
x685x,Marriage,registry,1,0,0
x685x,Marriage,office,1,0,0
x685x,Marriage,courting,0,0,1
x685x,Marriage,unconscious,1,0,0
x685x,Marriage,individual,0,0,1
x685x,Marriage,formally,1,0,0
x685x,Marriage,provision,0,0,1
x685x,Marriage,partnership,0,0,1
x685x,Marriage,hearts,0,0,1
x685x,Marriage,differences,0,0,1
x685x,Marriage,binding,1,0,0
x685x,Crime,trial,1,0,0
x685x,Crime,died,1,0,0
x685x,Crime,road,1,0,0
x685x,Crime,replied,0,0,1
x685x,Crime,continue,0,0,1
x685x,Crime,blow,0,0,1
x685x,Crime,ordered,1,0,0
x685x,Crime,events,1,0,0
x685x,Crime,belfast,1,0,0
x685x,Crime,attack,1,0,0
x685x,Crime,believed,0,0,1
x685x,Crime,appear,1,0,0
x685x,Crime,teenage,1,0,0
x685x,Crime,court,1,0,0
x685x,Crime,wrong,0,0,1
x685x,Crime,itinerant,1,0,0
x685x,Crime,policeman,0,0,1
x685x,Crime,morning,0,0,1
x685x,Crime,defence,0,0,1
x685x,Crime,driver,1,0,0
x685x,Crime,doctor,0,0,1
x685x,Crime,witnessed,0,0,1
x685x,Crime,evidence,0,0,1
x685x,Crime,british,0,0,1
x685x,Rugby,drove,0,0,1
x685x,Rugby,win,1,0,0
x685x,Rugby,punt,0,0,1
x685x,Rugby,indebted,1,0,0
x685x,Rugby,handled,1,0,0
x685x,Rugby,detached,0,0,1
x685x,Rugby,cover,0,0,1
x685x,Rugby,penalty,1,0,0
x685x,Rugby,score,1,0,0
x685x,Rugby,landing,1,0,0
x685x,Rugby,scoring,0,0,1
x685x,Rugby,penalties,1,0,0
x685x,Rugby,club,0,0,1
x685x,Rugby,defeat,0,0,1
x685x,Rugby,wide,0,0,1
x685x,Rugby,changed,1,0,0
x685x,Rugby,offside,0,0,1
x685x,Rugby,parity,0,0,1
x685x,Rugby,ensuing,0,0,1
x685x,Rugby,metres,1,0,0
x685x,Rugby,yards,0,0,1
x685x,Rugby,disarray,1,0,0
x685x,Rugby,abundance,1,0,0
x685x,Rugby,kicked,1,0,0
x685x,Money,banks,1,0,0
x685x,Money,broadly,0,0,1
x685x,Money,funds,1,0,0
x685x,Money,association,1,0,0
x685x,Money,debt,0,0,1
x685x,Money,savings,0,0,1
x685x,Money,london,1,0,0
x685x,Money,note,0,0,1
x685x,Money,obtaining,0,0,1
x685x,Money,selling,1,0,0
x685x,Money,amounts,1,0,0
x685x,Money,settled,0,0,1
x685x,Money,foreign,0,0,1
x685x,Money,target,1,0,0
x685x,Money,lead,0,0,1
x685x,Money,sterling,0,0,1
x685x,Money,restore,1,0,0
x685x,Money,services,0,0,1
x685x,Money,banker,1,0,0
x685x,Money,operational,1,0,0
x685x,Money,market,1,0,0
x685x,Money,uncertainty,1,0,0
x685x,Money,raise,0,0,1
x685x,Money,component,0,0,1
x685x,Hepatitis,care,0,0,1
x685x,Hepatitis,affecting,1,0,0
x685x,Hepatitis,incidents,0,0,1
x685x,Hepatitis,wear,0,0,1
x685x,Hepatitis,hazards,0,0,1
x685x,Hepatitis,causes,1,0,0
x685x,Hepatitis,injuries,0,0,1
x685x,Hepatitis,hiv,1,0,0
x685x,Hepatitis,death,1,0,0
x685x,Hepatitis,exposure,0,0,1
x685x,Hepatitis,die,1,0,0
x685x,Hepatitis,cleanliness,0,0,1
x685x,Hepatitis,chronic,1,0,0
x685x,Hepatitis,prevent,1,0,0
x685x,Hepatitis,carriers,1,0,0
x685x,Hepatitis,worldwide,1,0,0
x685x,Hepatitis,prevalence,1,0,0
x685x,Hepatitis,safer,0,0,1
x685x,Hepatitis,handled,0,0,1
x685x,Hepatitis,exposed,0,0,1
x685x,Hepatitis,wastes,0,0,1
x685x,Hepatitis,aids,1,0,0
x685x,Hepatitis,cell,1,0,0
x685x,Hepatitis,statement,0,0,1
x626x,Rugby,handled,1,0,0
x626x,Rugby,drove,0,0,1
x626x,Rugby,abundance,1,1,1
x626x,Rugby,ensuing,0,0,1
x626x,Rugby,metres,1,0,0
x626x,Rugby,changed,1,1,1
x626x,Rugby,penalty,1,1,1
x626x,Rugby,landing,1,1,1
x626x,Rugby,wide,0,1,0
x626x,Rugby,score,1,1,1
x626x,Rugby,club,0,0,1
x626x,Rugby,defeat,0,1,0
x626x,Rugby,cover,0,0,1
x626x,Rugby,win,1,0,0
x626x,Rugby,penalties,1,1,1
x626x,Rugby,disarray,1,1,1
x626x,Rugby,punt,0,0,1
x626x,Rugby,kicked,1,0,0
x626x,Rugby,scoring,0,1,0
x626x,Rugby,indebted,1,0,0
x626x,Rugby,offside,0,0,1
x626x,Rugby,detached,0,0,1
x626x,Rugby,parity,0,0,1
x626x,Rugby,yards,0,0,1
x5507x,Hepatitis,die,1,1,1
x5507x,Hepatitis,aids,1,1,1
x5507x,Hepatitis,affecting,1,1,1
x5507x,Hepatitis,safer,0,0,1
x5507x,Hepatitis,exposure,0,1,0
x5507x,Hepatitis,hiv,1,1,1
x5507x,Hepatitis,prevent,1,1,1
x5507x,Hepatitis,statement,0,0,1
x5507x,Hepatitis,carriers,1,1,1
x5507x,Hepatitis,handled,0,0,1
x5507x,Hepatitis,death,1,1,1
x5507x,Hepatitis,injuries,0,0,1
x5507x,Hepatitis,incidents,0,0,1
x5507x,Hepatitis,wear,0,0,1
x5507x,Hepatitis,worldwide,1,1,1
x5507x,Hepatitis,cleanliness,0,0,1
x5507x,Hepatitis,hazards,0,0,1
x5507x,Hepatitis,care,0,1,0
x5507x,Hepatitis,exposed,0,1,0
x5507x,Hepatitis,chronic,1,1,1
x5507x,Hepatitis,causes,1,1,1
x5507x,Hepatitis,wastes,0,0,1
x5507x,Hepatitis,cell,1,0,0
x5507x,Hepatitis,prevalence,1,1,1
x6238x,Marriage,differences,0,0,1
x6238x,Marriage,witnessed,0,0,1
x6238x,Marriage,fortune,1,0,0
x6238x,Marriage,hearts,0,0,1
x6238x,Marriage,superseded,0,0,1
x6238x,Marriage,office,1,0,0
x6238x,Marriage,proper,1,0,0
x6238x,Marriage,provision,0,0,1
x6238x,Marriage,court,0,0,1
x6238x,Marriage,individual,0,0,1
x6238x,Marriage,partnership,0,0,1
x6238x,Marriage,registry,1,0,0
x6238x,Marriage,personal,0,0,1
x6238x,Marriage,binding,1,0,0
x6238x,Marriage,unconscious,1,0,0
x6238x,Marriage,couple,1,0,0
x6238x,Marriage,formed,1,0,0
x6238x,Marriage,courting,0,0,1
x6238x,Marriage,covenant,1,0,0
x6238x,Marriage,conquest,0,0,1
x6238x,Marriage,formally,1,0,0
x6238x,Marriage,emotional,1,0,0
x6238x,Marriage,comfort,0,0,1
x6238x,Marriage,married,1,0,0
x6589x,Crime,doctor,0,0,1
x6589x,Crime,morning,0,0,1
x6589x,Crime,evidence,0,1,0
x6589x,Crime,driver,1,1,1
x6589x,Crime,appear,1,1,1
x6589x,Crime,trial,1,1,1
x6589x,Crime,ordered,1,1,1
x6589x,Crime,blow,0,1,0
x6589x,Crime,died,1,1,1
x6589x,Crime,witnessed,0,1,0
x6589x,Crime,court,1,1,1
x6589x,Crime,events,1,1,1
x6589x,Crime,policeman,0,0,1
x6589x,Crime,belfast,1,1,1
x6589x,Crime,defence,0,1,0
x6589x,Crime,believed,0,1,0
x6589x,Crime,continue,0,1,0
x6589x,Crime,teenage,1,1,1
x6589x,Crime,itinerant,1,1,1
x6589x,Crime,road,1,1,1
x6589x,Crime,attack,1,1,1
x6589x,Crime,british,0,1,0
x6589x,Crime,replied,0,1,0
x6589x,Crime,wrong,0,0,1
x4046x,Hepatitis,exposure,0,1,0
x4046x,Hepatitis,carriers,1,1,1
x4046x,Hepatitis,affecting,1,1,1
x4046x,Hepatitis,safer,0,0,1
x4046x,Hepatitis,causes,1,1,1
x4046x,Hepatitis,wastes,0,0,1
x4046x,Hepatitis,worldwide,1,1,1
x4046x,Hepatitis,hiv,1,1,1
x4046x,Hepatitis,hazards,0,0,1
x4046x,Hepatitis,aids,1,1,1
x4046x,Hepatitis,cell,1,0,0
x4046x,Hepatitis,prevalence,1,0,0
x4046x,Hepatitis,prevent,1,1,1
x4046x,Hepatitis,care,0,1,0
x4046x,Hepatitis,incidents,0,1,0
x4046x,Hepatitis,handled,0,0,1
x4046x,Hepatitis,injuries,0,0,1
x4046x,Hepatitis,death,1,1,1
x4046x,Hepatitis,wear,0,1,0
x4046x,Hepatitis,chronic,1,1,1
x4046x,Hepatitis,die,1,1,1
x4046x,Hepatitis,statement,0,1,0
x4046x,Hepatitis,exposed,0,1,0
x4046x,Hepatitis,cleanliness,0,0,1
x7549x,Money,broadly,0,1,0
x7549x,Money,savings,0,1,0
x7549x,Money,sterling,0,1,0
x7549x,Money,services,0,1,0
x7549x,Money,selling,1,1,1
x7549x,Money,uncertainty,1,0,0
x7549x,Money,obtaining,0,1,0
x7549x,Money,note,0,1,0
x7549x,Money,target,1,1,1
x7549x,Money,foreign,0,1,0
x7549x,Money,london,1,1,1
x7549x,Money,amounts,1,1,1
x7549x,Money,funds,1,1,1
x7549x,Money,settled,0,1,0
x7549x,Money,raise,0,1,0
x7549x,Money,operational,1,1,1
x7549x,Money,banker,1,1,1
x7549x,Money,association,1,0,0
x7549x,Money,debt,0,1,0
x7549x,Money,market,1,1,1
x7549x,Money,lead,0,1,0
x7549x,Money,component,0,0,1
x7549x,Money,restore,1,0,0
x7549x,Money,banks,1,1,1
x6318x,Crime,attack,1,1,1
x6318x,Crime,defence,0,1,0
x6318x,Crime,teenage,1,1,1
x6318x,Crime,belfast,1,1,1
x6318x,Crime,morning,0,0,1
x6318x,Crime,continue,0,1,0
x6318x,Crime,driver,1,1,1
x6318x,Crime,events,1,1,1
x6318x,Crime,wrong,0,1,0
x6318x,Crime,trial,1,1,1
x6318x,Crime,evidence,0,1,0
x6318x,Crime,appear,1,1,1
x6318x,Crime,believed,0,1,0
x6318x,Crime,court,1,0,0
x6318x,Crime,witnessed,0,1,0
x6318x,Crime,replied,0,0,1
x6318x,Crime,british,0,0,1
x6318x,Crime,road,1,1,1
x6318x,Crime,itinerant,1,1,1
x6318x,Crime,died,1,1,1
x6318x,Crime,doctor,0,0,1
x6318x,Crime,ordered,1,0,0
x6318x,Crime,policeman,0,0,1
x6318x,Crime,blow,0,0,1
x6318x,Rugby,disarray,1,1,1
x6318x,Rugby,win,1,1,1
x6318x,Rugby,defeat,0,1,0
x6318x,Rugby,wide,0,1,0
x6318x,Rugby,ensuing,0,1,0
x6318x,Rugby,scoring,0,1,0
x6318x,Rugby,detached,0,0,1
x6318x,Rugby,penalties,1,1,1
x6318x,Rugby,changed,1,0,0
x6318x,Rugby,cover,0,0,1
x6318x,Rugby,yards,0,1,0
x6318x,Rugby,club,0,1,0
x6318x,Rugby,metres,1,1,1
x6318x,Rugby,score,1,1,1
x6318x,Rugby,kicked,1,1,1
x6318x,Rugby,penalty,1,1,1
x6318x,Rugby,offside,0,0,1
x6318x,Rugby,abundance,1,1,1
x6318x,Rugby,indebted,1,0,0
x6318x,Rugby,handled,1,1,1
x6318x,Rugby,parity,0,0,1
x6318x,Rugby,drove,0,0,1
x6318x,Rugby,landing,1,0,0
x6318x,Rugby,punt,0,0,1
x7043x,Marriage,witnessed,0,0,1
x7043x,Marriage,formally,1,1,1
x7043x,Marriage,individual,0,0,1
x7043x,Marriage,unconscious,1,1,1
x7043x,Marriage,hearts,0,0,1
x7043x,Marriage,conquest,0,0,1
x7043x,Marriage,provision,0,0,1
x7043x,Marriage,court,0,0,1
x7043x,Marriage,married,1,1,1
x7043x,Marriage,differences,0,1,0
x7043x,Marriage,formed,1,1,1
x7043x,Marriage,emotional,1,1,1
x7043x,Marriage,partnership,0,0,1
x7043x,Marriage,personal,0,1,0
x7043x,Marriage,courting,0,0,1
x7043x,Marriage,binding,1,1,1
x7043x,Marriage,couple,1,1,1
x7043x,Marriage,office,1,0,0
x7043x,Marriage,proper,1,0,0
x7043x,Marriage,comfort,0,0,1
x7043x,Marriage,fortune,1,0,0
x7043x,Marriage,superseded,0,0,1
x7043x,Marriage,covenant,1,0,0
x7043x,Marriage,registry,1,0,0
x7043x,Crime,died,1,1,1
x7043x,Crime,blow,0,0,1
x7043x,Crime,witnessed,0,1,0
x7043x,Crime,british,0,0,1
x7043x,Crime,trial,1,1,1
x7043x,Crime,events,1,1,1
x7043x,Crime,defence,0,0,1
x7043x,Crime,itinerant,1,0,0
x7043x,Crime,policeman,0,0,1
x7043x,Crime,ordered,1,0,0
x7043x,Crime,morning,0,0,1
x7043x,Crime,belfast,1,1,1
x7043x,Crime,continue,0,0,1
x7043x,Crime,replied,0,0,1
x7043x,Crime,appear,1,1,1
x7043x,Crime,wrong,0,0,1
x7043x,Crime,court,1,1,1
x7043x,Crime,doctor,0,0,1
x7043x,Crime,attack,1,1,1
x7043x,Crime,road,1,1,1
x7043x,Crime,evidence,0,1,0
x7043x,Crime,driver,1,1,1
x7043x,Crime,believed,0,1,0
x7043x,Crime,teenage,1,0,0
x7043x,Rugby,ensuing,0,0,1
x7043x,Rugby,kicked,1,1,1
x7043x,Rugby,scoring,0,1,0
x7043x,Rugby,handled,1,0,0
x7043x,Rugby,parity,0,0,1
x7043x,Rugby,drove,0,0,1
x7043x,Rugby,punt,0,0,1
x7043x,Rugby,detached,0,0,1
x7043x,Rugby,win,1,1,1
x7043x,Rugby,offside,0,0,1
x7043x,Rugby,penalty,1,0,0
x7043x,Rugby,metres,1,0,0
x7043x,Rugby,wide,0,0,1
x7043x,Rugby,disarray,1,1,1
x7043x,Rugby,cover,0,0,1
x7043x,Rugby,indebted,1,0,0
x7043x,Rugby,club,0,0,1
x7043x,Rugby,defeat,0,1,0
x7043x,Rugby,abundance,1,0,0
x7043x,Rugby,landing,1,0,0
x7043x,Rugby,changed,1,0,0
x7043x,Rugby,yards,0,0,1
x7043x,Rugby,penalties,1,0,0
x7043x,Rugby,score,1,1,1
x7043x,Money,foreign,0,0,1
x7043x,Money,london,1,1,1
x7043x,Money,savings,0,1,0
x7043x,Money,debt,0,0,1
x7043x,Money,settled,0,0,1
x7043x,Money,association,1,0,0
x7043x,Money,sterling,0,0,1
x7043x,Money,note,0,0,1
x7043x,Money,restore,1,1,1
x7043x,Money,raise,0,0,1
x7043x,Money,broadly,0,0,1
x7043x,Money,funds,1,1,1
x7043x,Money,services,0,0,1
x7043x,Money,banker,1,0,0
x7043x,Money,uncertainty,1,0,0
x7043x,Money,component,0,0,1
x7043x,Money,lead,0,1,0
x7043x,Money,target,1,0,0
x7043x,Money,obtaining,0,0,1
x7043x,Money,amounts,1,1,1
x7043x,Money,banks,1,1,1
x7043x,Money,market,1,1,1
x7043x,Money,selling,1,0,0
x7043x,Money,operational,1,1,1
x7043x,Hepatitis,incidents,0,0,1
x7043x,Hepatitis,chronic,1,0,0
x7043x,Hepatitis,care,0,1,0
x7043x,Hepatitis,prevent,1,1,1
x7043x,Hepatitis,carriers,1,1,1
x7043x,Hepatitis,death,1,1,1
x7043x,Hepatitis,cell,1,0,0
x7043x,Hepatitis,affecting,1,1,1
x7043x,Hepatitis,hiv,1,1,1
x7043x,Hepatitis,causes,1,1,1
x7043x,Hepatitis,wear,0,0,1
x7043x,Hepatitis,exposure,0,1,0
x7043x,Hepatitis,hazards,0,0,1
x7043x,Hepatitis,die,1,1,1
x7043x,Hepatitis,prevalence,1,0,0
x7043x,Hepatitis,wastes,0,0,1
x7043x,Hepatitis,handled,0,1,0
x7043x,Hepatitis,statement,0,0,1
x7043x,Hepatitis,aids,1,0,0
x7043x,Hepatitis,exposed,0,1,0
x7043x,Hepatitis,worldwide,1,1,1
x7043x,Hepatitis,injuries,0,0,1
x7043x,Hepatitis,cleanliness,0,0,1
x7043x,Hepatitis,safer,0,0,1
